;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
24;196;240;553;1019;2053;5403;3549;1967;1140;596;395;269;;;;
25;195;259;564;1042;2212;5415;3459;1946;1119;583;390;269;;;;
26;193;265;573;1068;2385;5409;3357;1925;1101;574;383;268;;;;
27;189;271;587;1090;2499;5374;3299;1914;1089;563;377;267;;;;
28;193;283;603;1108;2612;5332;3224;1841;1054;553;374;264;;;;
29;195;288;612;1122;;5259;3144;1828;1036;548;370;264;;;;
30;187;300;624;1142;;5236;3080;1758;1023;541;365;260;;;;
31;198;;634;1176;;5189;;1738;;534;362;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2009/10;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;259;227;345;599;1138;2619;4327;4569;2376;1360;786;484;;;;
2;258;223;378;610;1167;2704;4250;4529;2335;1338;768;476;;;;
3;265;221;378;622;1196;2789;4169;4476;2290;1315;755;467;;;;
4;269;220;383;629;1232;2905;4079;4418;2246;1293;744;464;;;;
5;257;220;394;644;1263;3024;4025;4355;2201;1263;736;460;;;;
6;257;224;397;669;1306;3125;3991;4283;2157;1241;732;454;;;;
7;256;238;400;666;1351;3226;3921;4207;2116;1219;707;448;;;;
8;255;242;409;710;1373;3345;3868;4120;2079;1201;700;442;;;;
9;263;244;422;715;1406;3536;3823;4052;2036;1172;695;435;;;;
10;255;248;426;727;1450;3681;3789;3958;2001;1152;680;427;;;;
11;254;250;448;752;1494;3865;3762;3884;1965;1122;658;425;;;;
12;250;248;459;782;1506;4117;3731;3797;1929;1111;649;418;;;;
13;248;239;461;782;1603;4300;3752;3707;1893;1087;638;412;;;;
14;247;244;465;796;1667;4402;3820;3676;1860;1076;625;404;;;;
15;244;244;468;813;1736;4474;3892;3559;1824;1054;613;400;;;;
16;243;248;469;826;1777;4538;3972;3459;1785;1035;609;398;;;;
17;242;252;469;850;1828;4594;4063;3380;1748;1017;603;393;;;;
18;241;278;472;857;1883;4641;4144;3272;1715;1002;592;387;;;;
19;240;274;480;873;1929;4661;4239;3182;1687;983;582;383;;;;
20;238;300;486;885;1971;4687;4338;3115;1657;963;574;379;;;;
21;236;283;491;909;2027;4695;4429;3036;1622;949;567;374;;;;
22;236;283;498;921;2083;4698;4510;2960;1593;939;557;368;;;;
23;235;288;505;941;2144;4689;4574;2934;1565;916;552;363;;;;
24;235;296;510;970;2212;4681;4616;2832;1526;903;543;362;;;;
25;232;294;527;983;2283;4658;4639;2773;1510;888;538;356;;;;
26;231;301;534;995;2387;4636;4641;2706;1483;873;531;351;;;;
27;228;304;536;1019;2464;4588;4653;2650;1457;862;521;346;;;;
28;227;323;543;1036;2543;4513;4647;2596;1431;836;514;342;;;;
29;225;329;553;1059;;4468;4633;2543;1406;823;506;339;;;;
30;227;329;567;1111;;4407;4611;2494;1379;809;496;335;;;;
31;227;;586;1124;;4344;;2439;;801;492;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2010/11;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;327;236;308;683;2083;3554;3689;3913;2310;1221;715;483;;;;
2;324;243;314;710;2090;3544;3710;3884;2239;1206;707;473;;;;
3;322;247;320;740;2120;3539;3720;3852;2188;1181;694;471;;;;
4;320;235;333;752;2157;3518;3736;3812;2142;1163;683;479;;;;
5;317;239;342;777;2173;3513;3747;3773;2101;1142;677;460;;;;
6;311;241;348;799;2199;3508;3773;3734;2064;1124;668;454;;;;
7;307;241;361;854;2235;3492;3797;3689;2014;1104;655;448;;;;
8;304;242;377;844;2281;3492;3839;3660;1965;1087;649;442;;;;
9;301;243;380;880;2349;3492;3887;3632;1921;1076;640;438;;;;
10;298;240;383;929;2426;3487;3956;3570;1876;1066;634;431;;;;
11;295;238;387;960;2497;3559;3991;3510;1835;1035;621;427;;;;
12;292;240;389;993;2587;3564;4017;3457;1804;1014;610;423;;;;
13;285;241;393;1047;2676;3585;4033;3406;1754;999;606;417;;;;
14;282;242;402;1104;2766;3601;4055;3340;1713;978;599;408;;;;
15;280;250;406;1135;2876;3598;4060;3279;1693;966;590;403;;;;
16;276;252;413;1212;2970;3598;4068;3224;1663;948;579;400;;;;
17;269;252;423;1317;3068;3611;4071;3159;1609;929;576;394;;;;
18;269;254;452;1427;3164;3632;4082;3097;1575;916;572;390;;;;
19;266;256;444;1569;3264;3634;4082;3009;1543;896;563;387;;;;
20;261;263;447;1699;3312;3655;4082;2960;1510;883;553;380;;;;
21;258;273;476;1804;3380;3681;4085;2912;1475;867;545;378;;;;
22;254;273;484;1860;3467;3684;4082;2847;1450;846;536;375;;;;
23;250;274;491;1904;3505;3684;4079;2789;1404;831;534;370;;;;
24;247;276;528;1933;3528;3689;4095;2725;1398;818;528;365;;;;
25;244;284;535;1942;3554;3673;4074;2676;1368;802;520;363;;;;
26;242;285;557;1948;3603;3673;4060;2608;1343;790;513;359;;;;
27;241;294;574;1993;3606;3671;4033;2550;1317;777;509;353;;;;
28;245;296;597;2003;3606;3681;4012;2490;1291;763;505;350;;;;
29;241;298;615;2014;;3692;3983;2442;1269;752;498;344;;;;
30;245;301;631;2079;;3702;3948;2371;1243;736;492;342;;;;
31;257;;652;2083;;3681;;2344;;726;488;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2011/12;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;340;270;364;672;1214;1978;2751;3340;1839;949;549;406;;;;
2;334;270;367;686;1243;1986;2775;3299;1804;924;538;402;;;;
3;333;270;369;694;1280;1993;2799;3262;1760;906;534;400;;;;
4;336;270;378;709;1313;1995;2801;3211;1721;885;531;395;;;;
5;344;275;394;721;1353;2008;2823;3164;1693;865;521;378;;;;
6;332;279;393;730;1398;2025;2840;3112;1647;852;511;370;;;;
7;324;282;403;749;1402;2064;2856;3056;1609;826;510;378;;;;
8;317;285;413;755;1461;2116;2880;2992;1575;804;502;400;;;;
9;315;285;420;763;1522;2168;2907;2921;1539;788;498;373;;;;
10;315;283;436;777;1541;2210;2929;2868;1506;771;495;370;;;;
11;313;283;429;798;1581;2246;2955;2820;1473;763;491;364;;;;
12;311;283;452;804;1626;2299;2987;2763;1438;746;487;363;;;;
13;314;286;461;815;1663;2335;3026;2704;1419;730;480;359;;;;
14;315;285;498;829;1701;2371;3054;2657;1398;715;475;357;;;;
15;315;291;486;842;1748;2412;3090;2610;1360;706;472;354;;;;
16;315;296;492;893;1771;2458;3095;2557;1341;685;468;350;;;;
17;315;295;500;883;1797;2483;3164;2506;1300;677;465;345;;;;
18;311;295;511;895;1801;2506;3199;2458;1267;663;465;344;;;;
19;309;299;525;923;1824;2527;3239;2410;1245;650;463;339;;;;
20;311;311;538;939;1866;2538;3287;2367;1219;646;457;335;;;;
21;308;315;549;954;1904;2552;3324;2324;1187;634;452;332;;;;
22;308;318;562;970;1927;2564;3375;2275;1165;625;447;326;;;;
23;308;375;569;995;1950;2587;3416;2232;1140;613;446;321;;;;
24;303;345;582;1007;1971;2596;3444;2175;1111;606;443;320;;;;
25;299;339;597;1024;1976;2603;3444;2133;1087;605;438;316;;;;
26;295;340;612;1043;1976;2617;3444;2092;1054;592;436;315;;;;
27;290;370;631;1078;1980;2633;3441;2049;1036;582;431;287;;;;
28;284;357;631;1099;1978;2652;3428;2027;1002;576;426;287;;;;
29;282;356;640;1129;1980;2704;3400;1963;990;567;421;282;;;;
30;278;368;650;1151;;2720;3375;1923;966;562;414;279;;;;
31;274;;658;1177;;2739;;1881;;555;412;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2012/13;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;276;248;353;666;2451;3439;2844;2683;1450;730;463;340;;;;
2;274;249;342;675;2467;3449;2835;2638;1411;709;456;336;;;;
3;270;250;340;694;2467;3457;2825;2594;1390;698;452;334;;;;
4;269;249;352;710;2483;3462;2823;2564;1360;682;447;329;;;;
5;267;250;356;747;2483;3482;2816;2540;1336;669;440;323;;;;
6;264;257;367;741;2517;3482;2808;2448;1298;652;439;321;;;;
7;259;260;375;757;2554;3485;2808;2412;1278;649;434;318;;;;
8;258;263;379;788;2612;3513;2823;2360;1248;635;430;316;;;;
9;258;265;390;804;2687;3521;2837;2322;1230;625;427;314;;;;
10;258;268;399;825;2785;3503;2854;2277;1196;613;425;311;;;;
11;257;293;404;850;2835;3482;2864;2232;1174;606;417;307;;;;
12;257;273;412;872;2873;3441;2892;2193;1147;592;414;303;;;;
13;257;282;422;906;2997;3426;2909;2153;1122;582;411;302;;;;
14;255;282;433;928;3041;3416;2917;2107;1103;577;407;301;;;;
15;255;285;440;951;3164;3380;2931;2081;1071;570;403;299;;;;
16;254;292;454;970;3226;3340;2946;2021;1052;562;400;296;;;;
17;253;294;465;1021;3267;3287;2975;1978;1029;552;395;294;;;;
18;252;296;464;1111;3267;3234;2989;1935;1000;545;390;292;;;;
19;249;303;492;1196;3277;3189;3002;1899;976;536;388;290;;;;
20;247;306;513;1230;3287;3147;3009;1883;953;534;384;284;;;;
21;244;309;520;1265;3441;3112;3009;1822;933;525;380;282;;;;
22;244;308;542;1308;3539;3056;2985;1787;916;516;377;280;;;;
23;243;306;562;1383;3567;3014;2970;1750;885;510;374;280;;;;
24;242;307;577;1500;3528;2987;2946;1709;868;506;372;278;;;;
25;244;303;583;1665;3492;2965;2936;1675;841;500;368;275;;;;
26;244;308;596;1878;3457;2943;2895;1626;820;494;363;273;;;;
27;244;318;606;2101;3436;2921;2871;1605;799;494;361;273;;;;
28;243;328;615;2246;3431;2902;2823;1567;785;483;357;273;;;;
29;246;326;628;2337;;2892;2782;1555;761;479;351;271;;;;
30;247;326;635;2394;;2873;2754;1508;746;473;348;274;;;;
31;247;;650;2430;;2859;;1477;;467;344;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2013/14;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;265;196;303;628;965;1828;3431;3132;2412;1360;710;440;;;;
2;263;191;304;652;971;1828;3431;3149;2376;1328;694;435;;;;
3;260;205;304;688;1002;1824;3446;3159;2331;1304;678;430;;;;
4;259;205;327;691;1024;1820;3477;3167;2292;1276;669;422;;;;
5;259;212;328;700;1071;1826;3462;3182;2246;1248;656;414;;;;
6;257;226;334;694;1089;1830;3441;3199;2215;1230;647;409;;;;
7;253;226;340;698;1119;1887;3434;3214;2164;1208;635;406;;;;
8;250;357;357;694;1152;1866;3416;3234;2114;1176;625;402;;;;
9;248;364;364;694;1194;1878;3390;3249;2085;1154;616;395;;;;
10;246;368;368;695;1237;1878;3383;3262;2049;1136;605;379;;;;
11;243;372;372;698;1298;1891;3360;3257;2008;1119;592;378;;;;
12;240;380;380;703;1343;1893;3350;3236;1976;1092;582;378;;;;
13;239;431;431;730;1402;1923;3332;3229;1937;1069;573;377;;;;
14;238;223;407;732;1461;1950;3324;3199;1902;1050;562;373;;;;
15;231;234;403;757;1502;2062;3307;3164;1858;1028;556;367;;;;
16;238;236;425;757;1527;2107;3289;3142;1837;1002;548;365;;;;
17;231;236;431;763;1567;2144;3279;3115;1808;983;539;362;;;;
18;226;236;439;763;1607;2201;3254;3065;1766;966;532;356;;;;
19;223;239;471;780;1653;2223;3224;3024;1734;946;521;352;;;;
20;222;239;499;783;1657;2277;3192;2970;1699;926;514;347;;;;
21;214;240;503;796;1673;2328;3182;2921;1665;903;507;344;;;;
22;220;252;507;802;1689;2417;3167;2878;1632;885;502;341;;;;
23;209;248;509;806;1693;2510;3162;2825;1595;868;492;340;;;;
24;211;258;529;836;1699;2619;3149;2775;1559;839;490;334;;;;
25;209;271;553;836;1721;2718;3125;2713;1535;825;482;329;;;;
26;201;276;543;846;1742;2825;3125;2678;1502;807;472;326;;;;
27;201;292;553;857;1746;2936;3125;2652;1475;786;471;322;;;;
28;208;293;563;891;1810;3031;3132;2584;1442;774;464;317;;;;
29;209;250;576;909;;3129;3129;2543;1417;758;457;315;;;;
30;203;300;580;923;;3224;3125;2503;1392;746;450;313;;;;
31;199;;610;939;;3309;;2451;;727;443;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2014/15;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;308;246;304;488;777;1142;1362;1446;1463;786;440;304;;;;
2;303;245;308;499;771;1165;1368;1454;1448;764;434;301;;;;
3;300;244;311;494;793;1201;1371;1463;1431;749;426;299;;;;
4;295;248;311;498;791;1214;1436;1471;1421;726;423;295;;;;
5;303;246;316;503;799;1248;1448;1483;1389;709;418;292;;;;
6;295;245;324;507;806;1274;1463;1492;1373;685;411;291;;;;
7;303;245;346;516;820;1298;1486;1504;1349;671;406;287;;;;
8;288;244;351;525;829;1311;1486;1524;1330;655;402;284;;;;
9;285;242;340;542;844;1341;1492;1535;1317;643;398;282;;;;
10;283;239;341;543;857;1341;1483;1547;1298;634;389;277;;;;
11;282;247;354;553;868;1341;1479;1555;1267;616;385;273;;;;
12;279;242;351;553;880;1345;1496;1561;1250;605;375;270;;;;
13;274;245;354;563;895;1338;1496;1573;1230;592;373;270;;;;
14;270;245;354;572;913;1330;1496;1581;1212;579;372;269;;;;
15;268;254;356;572;926;1328;1485;1589;1183;574;368;266;;;;
16;266;255;361;576;933;1323;1481;1593;1169;562;364;263;;;;
17;265;259;364;570;949;1323;1477;1593;1142;548;363;258;;;;
18;264;267;375;576;961;1317;1473;1593;1119;539;358;255;;;;
19;263;270;385;582;973;1317;1469;1587;1089;535;354;252;;;;
20;260;270;395;615;990;1317;1467;1583;1069;524;352;250;;;;
21;259;269;395;658;1002;1306;1459;1575;1040;516;346;247;;;;
22;257;274;406;658;1014;1304;1457;1569;1011;507;340;243;;;;
23;256;275;397;653;1029;1304;1450;1561;983;502;337;241;;;;
24;255;284;406;659;1042;1304;1442;1555;961;494;335;241;;;;
25;253;291;414;672;1062;1304;1438;1547;934;490;332;238;;;;
26;250;293;420;688;1078;1306;1431;1535;911;475;324;232;;;;
27;249;296;421;703;1096;1309;1431;1527;881;472;323;231;;;;
28;248;300;431;715;1115;1315;1431;1516;855;465;322;231;;;;
29;246;300;435;730;;1323;1431;1506;834;460;316;227;;;;
30;245;298;440;740;;1358;1440;1492;772;455;313;226;;;;
31;244;;444;772;;1349;;1481;;446;310;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2015/16;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;225;185;227;403;659;1715;2820;2823;1709;785;440;313;;;;
2;222;182;236;416;674;1997;2854;2792;1675;755;436;303;;;;
3;221;178;236;431;688;2018;2880;2777;1641;741;434;301;;;;
4;220;175;241;431;692;2107;2905;2747;1607;720;425;295;;;;
5;220;179;259;434;729;2179;2926;2720;1571;700;420;295;;;;
6;217;174;267;444;720;2277;2934;2662;1535;700;416;292;;;;
7;215;171;266;447;735;2337;2982;2652;1504;682;412;290;;;;
8;212;169;266;457;749;2392;3002;2617;1471;666;408;284;;;;
9;212;169;273;460;757;2437;3002;2577;1425;650;400;282;;;;
10;212;169;271;471;772;2483;3007;2531;1406;638;397;280;;;;
11;212;167;274;471;786;2510;3007;2487;1371;622;393;276;;;;
12;213;167;274;475;799;2550;2992;2451;1332;610;387;274;;;;
13;214;175;274;480;809;2589;2992;2385;1306;593;383;269;;;;
14;212;175;276;486;825;2619;2989;2373;1282;583;379;267;;;;
15;210;179;280;487;839;2633;2982;2335;1239;572;374;261;;;;
16;210;184;285;498;857;2626;2970;2301;1212;559;370;259;;;;
17;206;188;293;503;875;2633;2968;2259;1188;549;367;258;;;;
18;206;196;295;532;893;2629;2958;2226;1160;539;363;256;;;;
19;206;199;311;555;914;2633;2951;2204;1124;529;359;252;;;;
20;204;226;352;553;943;2636;2938;2140;1103;527;357;249;;;;
21;203;205;335;556;961;2645;2929;2101;1071;510;352;247;;;;
22;201;206;339;556;999;2643;2929;2066;1043;503;348;247;;;;
23;200;209;340;570;1031;2657;2921;2027;1017;496;347;240;;;;
24;197;215;346;569;1078;2657;2914;1986;956;491;339;239;;;;
25;195;216;354;577;1133;2673;2905;1959;933;486;335;238;;;;
26;193;215;359;580;1212;2697;2885;1927;906;473;332;236;;;;
27;190;216;364;586;1304;2702;2871;1887;883;471;327;233;;;;
